item_id,name,category,subcategory,tier,group,art_source,shared_icon_key,index,row,column,x,y,width,height,original_r3_index,original_r2_index
voidiron_xp_scroll_spellcrafting,Voidiron Scroll of Spellcrafting,Consumable,XP Scroll,11,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,562,760
celestium_xp_scroll_spellcrafting,Celestium Scroll of Spellcrafting,Consumable,XP Scroll,12,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,563,761
bloodstone_xp_scroll_spellcrafting,Bloodstone Scroll of Spellcrafting,Consumable,XP Scroll,13,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,564,762
moonsteel_xp_scroll_spellcrafting,Moonsteel Scroll of Spellcrafting,Consumable,XP Scroll,14,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,565,763
sunforged_xp_scroll_spellcrafting,Sunforged Scroll of Spellcrafting,Consumable,XP Scroll,15,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,566,764
netherite_xp_scroll_spellcrafting,Netherite Scroll of Spellcrafting,Consumable,XP Scroll,16,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,567,765
stormglass_xp_scroll_spellcrafting,Stormglass Scroll of Spellcrafting,Consumable,XP Scroll,17,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,568,766
kingssteel_xp_scroll_spellcrafting,Kingssteel Scroll of Spellcrafting,Consumable,XP Scroll,18,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,569,767
eternium_xp_scroll_spellcrafting,Eternium Scroll of Spellcrafting,Consumable,XP Scroll,19,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,570,768
astralium_xp_scroll_spellcrafting,Astralium Scroll of Spellcrafting,Consumable,XP Scroll,20,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,571,769
gravite_xp_scroll_spellcrafting,Gravite Scroll of Spellcrafting,Consumable,XP Scroll,21,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,572,770
frostiron_xp_scroll_spellcrafting,Frostiron Scroll of Spellcrafting,Consumable,XP Scroll,22,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,573,771
dusksteel_xp_scroll_spellcrafting,Dusksteel Scroll of Spellcrafting,Consumable,XP Scroll,23,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,574,772
titanium_xp_scroll_spellcrafting,Titanium Scroll of Spellcrafting,Consumable,XP Scroll,24,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,575,773
skysteel_xp_scroll_spellcrafting,Skysteel Scroll of Spellcrafting,Consumable,XP Scroll,25,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,576,774
emberium_xp_scroll_spellcrafting,Emberium Scroll of Spellcrafting,Consumable,XP Scroll,26,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,577,775
soulsteel_xp_scroll_spellcrafting,Soulsteel Scroll of Spellcrafting,Consumable,XP Scroll,27,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,578,776
chronite_xp_scroll_spellcrafting,Chronite Scroll of Spellcrafting,Consumable,XP Scroll,28,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,579,777
worldforge_xp_scroll_spellcrafting,Worldforge Scroll of Spellcrafting,Consumable,XP Scroll,29,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,580,778
voidglass_xp_scroll_spellcrafting,Voidglass Scroll of Spellcrafting,Consumable,XP Scroll,30,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,581,779
thalassic_xp_scroll_spellcrafting,Thalassic Scroll of Spellcrafting,Consumable,XP Scroll,31,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,582,780
ashspire_xp_scroll_spellcrafting,Ashspire Scroll of Spellcrafting,Consumable,XP Scroll,32,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,583,781
glacirite_xp_scroll_spellcrafting,Glacirite Scroll of Spellcrafting,Consumable,XP Scroll,33,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,584,782
primordite_xp_scroll_spellcrafting,Primordite Scroll of Spellcrafting,Consumable,XP Scroll,34,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,585,783
copper_weapon_enchant,Copper Weapon Enchant - Attack,Consumable,Enchant Scroll,1,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,784
iron_weapon_enchant,Iron Weapon Enchant - Attack,Consumable,Enchant Scroll,2,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,785
silver_weapon_enchant,Silver Weapon Enchant - Attack,Consumable,Enchant Scroll,3,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,786
gold_weapon_enchant,Gold Weapon Enchant - Attack,Consumable,Enchant Scroll,4,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,787
mythril_weapon_enchant,Mythril Weapon Enchant - Attack,Consumable,Enchant Scroll,5,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,788
starsteel_weapon_enchant,Starsteel Weapon Enchant - Attack,Consumable,Enchant Scroll,6,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,789
obsidian_weapon_enchant,Obsidian Weapon Enchant - Attack,Consumable,Enchant Scroll,7,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,790
runite_weapon_enchant,Runite Weapon Enchant - Attack,Consumable,Enchant Scroll,8,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,791
dragonsteel_weapon_enchant,Dragonsteel Weapon Enchant - Attack,Consumable,Enchant Scroll,9,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,792
aethersteel_weapon_enchant,Aethersteel Weapon Enchant - Attack,Consumable,Enchant Scroll,10,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,793
voidiron_weapon_enchant,Voidiron Weapon Enchant - Attack,Consumable,Enchant Scroll,11,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,794
celestium_weapon_enchant,Celestium Weapon Enchant - Attack,Consumable,Enchant Scroll,12,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,795
bloodstone_weapon_enchant,Bloodstone Weapon Enchant - Attack,Consumable,Enchant Scroll,13,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,796
moonsteel_weapon_enchant,Moonsteel Weapon Enchant - Attack,Consumable,Enchant Scroll,14,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,797
sunforged_weapon_enchant,Sunforged Weapon Enchant - Attack,Consumable,Enchant Scroll,15,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,798
netherite_weapon_enchant,Netherite Weapon Enchant - Attack,Consumable,Enchant Scroll,16,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,799
stormglass_weapon_enchant,Stormglass Weapon Enchant - Attack,Consumable,Enchant Scroll,17,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,800
kingssteel_weapon_enchant,Kingssteel Weapon Enchant - Attack,Consumable,Enchant Scroll,18,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,801
eternium_weapon_enchant,Eternium Weapon Enchant - Attack,Consumable,Enchant Scroll,19,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,802
astralium_weapon_enchant,Astralium Weapon Enchant - Attack,Consumable,Enchant Scroll,20,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,803
gravite_weapon_enchant,Gravite Weapon Enchant - Attack,Consumable,Enchant Scroll,21,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,804
frostiron_weapon_enchant,Frostiron Weapon Enchant - Attack,Consumable,Enchant Scroll,22,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,805
dusksteel_weapon_enchant,Dusksteel Weapon Enchant - Attack,Consumable,Enchant Scroll,23,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,806
titanium_weapon_enchant,Titanium Weapon Enchant - Attack,Consumable,Enchant Scroll,24,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,807
skysteel_weapon_enchant,Skysteel Weapon Enchant - Attack,Consumable,Enchant Scroll,25,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,808
emberium_weapon_enchant,Emberium Weapon Enchant - Attack,Consumable,Enchant Scroll,26,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,809
soulsteel_weapon_enchant,Soulsteel Weapon Enchant - Attack,Consumable,Enchant Scroll,27,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,810
chronite_weapon_enchant,Chronite Weapon Enchant - Attack,Consumable,Enchant Scroll,28,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,811
worldforge_weapon_enchant,Worldforge Weapon Enchant - Attack,Consumable,Enchant Scroll,29,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,812
voidglass_weapon_enchant,Voidglass Weapon Enchant - Attack,Consumable,Enchant Scroll,30,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,813
thalassic_weapon_enchant,Thalassic Weapon Enchant - Attack,Consumable,Enchant Scroll,31,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,814
ashspire_weapon_enchant,Ashspire Weapon Enchant - Attack,Consumable,Enchant Scroll,32,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,815
glacirite_weapon_enchant,Glacirite Weapon Enchant - Attack,Consumable,Enchant Scroll,33,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,816
primordite_weapon_enchant,Primordite Weapon Enchant - Attack,Consumable,Enchant Scroll,34,consumable.enchant.weapon_attack,tier-neutral enchantment archetype,enchant.weapon_attack,355,35,5,640,4480,128,128,586,817
copper_ring_enchant,Copper Ring Enchant - Experience,Consumable,Enchant Scroll,1,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,818
iron_ring_enchant,Iron Ring Enchant - Experience,Consumable,Enchant Scroll,2,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,819
silver_ring_enchant,Silver Ring Enchant - Experience,Consumable,Enchant Scroll,3,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,820
gold_ring_enchant,Gold Ring Enchant - Experience,Consumable,Enchant Scroll,4,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,821
mythril_ring_enchant,Mythril Ring Enchant - Experience,Consumable,Enchant Scroll,5,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,822
starsteel_ring_enchant,Starsteel Ring Enchant - Experience,Consumable,Enchant Scroll,6,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,823
obsidian_ring_enchant,Obsidian Ring Enchant - Experience,Consumable,Enchant Scroll,7,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,824
runite_ring_enchant,Runite Ring Enchant - Experience,Consumable,Enchant Scroll,8,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,825
dragonsteel_ring_enchant,Dragonsteel Ring Enchant - Experience,Consumable,Enchant Scroll,9,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,826
aethersteel_ring_enchant,Aethersteel Ring Enchant - Experience,Consumable,Enchant Scroll,10,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,827
voidiron_ring_enchant,Voidiron Ring Enchant - Experience,Consumable,Enchant Scroll,11,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,828
celestium_ring_enchant,Celestium Ring Enchant - Experience,Consumable,Enchant Scroll,12,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,829
bloodstone_ring_enchant,Bloodstone Ring Enchant - Experience,Consumable,Enchant Scroll,13,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,830
moonsteel_ring_enchant,Moonsteel Ring Enchant - Experience,Consumable,Enchant Scroll,14,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,831
sunforged_ring_enchant,Sunforged Ring Enchant - Experience,Consumable,Enchant Scroll,15,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,832
netherite_ring_enchant,Netherite Ring Enchant - Experience,Consumable,Enchant Scroll,16,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,833
stormglass_ring_enchant,Stormglass Ring Enchant - Experience,Consumable,Enchant Scroll,17,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,834
kingssteel_ring_enchant,Kingssteel Ring Enchant - Experience,Consumable,Enchant Scroll,18,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,835
eternium_ring_enchant,Eternium Ring Enchant - Experience,Consumable,Enchant Scroll,19,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,836
astralium_ring_enchant,Astralium Ring Enchant - Experience,Consumable,Enchant Scroll,20,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,837
gravite_ring_enchant,Gravite Ring Enchant - Experience,Consumable,Enchant Scroll,21,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,838
frostiron_ring_enchant,Frostiron Ring Enchant - Experience,Consumable,Enchant Scroll,22,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,839
dusksteel_ring_enchant,Dusksteel Ring Enchant - Experience,Consumable,Enchant Scroll,23,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,840
titanium_ring_enchant,Titanium Ring Enchant - Experience,Consumable,Enchant Scroll,24,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,841
skysteel_ring_enchant,Skysteel Ring Enchant - Experience,Consumable,Enchant Scroll,25,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,842
emberium_ring_enchant,Emberium Ring Enchant - Experience,Consumable,Enchant Scroll,26,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,843
soulsteel_ring_enchant,Soulsteel Ring Enchant - Experience,Consumable,Enchant Scroll,27,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,844
chronite_ring_enchant,Chronite Ring Enchant - Experience,Consumable,Enchant Scroll,28,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,845
worldforge_ring_enchant,Worldforge Ring Enchant - Experience,Consumable,Enchant Scroll,29,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,846
voidglass_ring_enchant,Voidglass Ring Enchant - Experience,Consumable,Enchant Scroll,30,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,847
thalassic_ring_enchant,Thalassic Ring Enchant - Experience,Consumable,Enchant Scroll,31,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,848
ashspire_ring_enchant,Ashspire Ring Enchant - Experience,Consumable,Enchant Scroll,32,consumable.enchant.ring_experience,tier-neutral enchantment archetype,enchant.ring_experience,356,35,6,768,4480,128,128,587,849
